UNIQ_ID,FCODE_TYPE,SETL_CODE,SETL_NAME,NAME,LATIN_NAME,USG_GROUP,USG_CODE,E_ORD,N_ORD,DATA_YEAR,PRDCT_VER,X,Y
54019918,222,9000,באר שבע,בית ספר - עירוני מקיף רמות,,13,5330,181252.88432700001,575424.73519399995,0,,181252.88432700001,575424.73519399995
53995092,222,2200,דימונה,גן ילדים - גן אתרוג,Gan Etrog Kindergarten,13,5305,203645.64372699999,551622.66479399998,0,,203645.64372699999,551622.66479399998
53992366,222,2600,אילת,בית ספר - לאנגלית,,13,5300,193932.73912700001,386218.65779400000,0,,193932.73912700001,386218.65779400000
53992369,222,6800,קריית אתא,גן ילדים - גן אביבים,,13,5305,210431.40772700001,746354.02169400000,0,,210431.40772700001,746354.02169400000
53992378,222,7900,פתח תקווה,ישיבת - אבא יוסף,,13,5340,190553.84132700000,667338.51429399999,0,,190553.84132700000,667338.51429399999
53992382,222,2730,טייבה,גן ילדים,Kindergarten,13,5305,201061.48432700001,686687.59089400002,0,,201061.48432700001,686687.59089400002
53986757,222,3000,ירושלים,גן ילדים,Kindergarten,13,5305,219195.13712699999,629492.87229400000,0,,219195.13712699999,629492.87229400000
53986758,222,6200,בת ים,מרכז חינוכי ברכת כהן,,13,5300,177176.53002700000,660016.69439399999,0,,177176.53002700000,660016.69439399999
53986810,222,65,מגדל,גן ילדים - שלדג,Shaldag Kindergarten,13,5305,247109.15612699999,749403.69389400003,0,,247109.15612699999,749403.69389400003
53986615,222,6200,בת ים,גן ילדים - מספנה,,13,5305,175810.39872699999,658543.29439399997,0,,175810.39872699999,658543.29439399997
53986618,222,6200,בת ים,גן ילדים - לוויתן,,13,5305,176444.32122700001,658466.92939399998,0,,176444.32122700001,658466.92939399998
53988578,222,6600,חולון,גן ילדים - ראם,,13,5305,178807.05472700001,658323.62219400005,0,,178807.05472700001,658323.62219400005
53988584,222,0,,גן ילדים - רקפת,Rakkefet Kindergarten,13,5305,201735.34052699999,675398.69299400004,0,,201735.34052699999,675398.69299400004
53983168,222,2640,ראש העין,גן ילדים,Kindergarten,13,5305,195604.15992700000,665876.56959400000,0,,195604.15992700000,665876.56959400000
53983175,222,1200,מודיעין-מכבים-רעות,גן ילדים - אנקור,,13,5305,200207.44532699999,646339.34029399999,0,,200207.44532699999,646339.34029399999
53983186,222,7500,סח'נין,גן ילדים,Kindergarten,13,5305,227155.55582700000,752643.38089399994,0,,227155.55582700000,752643.38089399994
53982734,222,3000,ירושלים,גן ילדים - פרפר,Parpar Kindergarten,13,5305,222994.64902700001,637119.78869399999,0,,222994.64902700001,637119.78869399999
53982751,222,8800,שפרעם,גן ילדים,Kindergarten,13,5305,216389.72602700000,745336.70489399997,0,,216389.72602700000,745336.70489399997
53982759,222,2640,ראש העין,גן ילדים - פרחים,,13,5305,197775.89482700001,666962.83509399998,0,,197775.89482700001,666962.83509399998
54018017,222,2600,אילת,גן ילדים - שושן,,13,5305,193152.76042700000,384036.90269399999,0,,193152.76042700000,384036.90269399999
54018018,222,2200,דימונה,גן ילדים - אמונה,Emuna Kindergarten,13,5305,203872.68532700001,552629.16879400006,0,,203872.68532700001,552629.16879400006
53982107,222,1139,כרמיאל,גן ילדים - סמדר,,13,5305,227386.25832699999,757456.98489399999,0,,227386.25832699999,757456.98489399999
54018021,222,2560,ערד,גן ילדים - גן ערבה,Gan Arava Kindergarten,13,5305,219557.68042700001,573985.65799400001,0,,219557.68042700001,573985.65799400001
53982114,222,1200,מודיעין-מכבים-רעות,גן ילדים - שקד,Shaked Kindergarten,13,5305,201988.28022700001,644976.05849400000,0,,201988.28022700001,644976.05849400000
53986173,222,8300,ראשון לציון,"גן ילדים - ממ""ד קשת בענן",,13,5305,181222.66692700001,652863.59809400002,0,,181222.66692700001,652863.59809400002
53983416,222,3000,ירושלים,גן ילדים,Kindergarten,13,5305,220704.24502700000,634593.83159399999,0,,220704.24502700000,634593.83159399999
54018331,222,6900,כפר סבא,בית ספר לאומנויות לחימה נמר דרקון,,13,5300,191060.64072699999,676813.97529400000,2014,2015-07,191060.64072699999,676813.97529400000
54018334,222,0,,גן ילדים,Kindergarten,13,5305,202940.18252700000,669543.34319399996,0,,202940.18252700000,669543.34319399996
53984635,222,874,מגדל העמק,ישיבה - תורת חיים,,13,5340,222200.82652700000,731252.19789399998,0,,222200.82652700000,731252.19789399998
53984707,222,6700,טבריה,"גן ילדים - מ""מ פשוש",,13,5305,248692.90002700000,742916.06849400001,0,,248692.90002700000,742916.06849400001
53992399,222,70,אשדוד,"גן ילדים - מ""מ רקפת",,13,5305,166234.02332700000,633417.16799400002,0,,166234.02332700000,633417.16799400002
54019695,222,1319,בת חפר,גן ילדים - גן ערבה,Gan Arava Kindergarten,13,5305,201331.85722700000,693791.02169400000,0,,201331.85722700000,693791.02169400000
53994051,222,7900,פתח תקווה,גן ילדים - גן פולג,,13,5305,188865.29052700000,668048.97579399997,0,,188865.29052700000,668048.97579399997
53994052,222,7900,פתח תקווה,גן ילדים - גן שניר,,13,5305,188865.29052700000,668047.24379400001,0,,188865.29052700000,668047.24379400001
53994054,222,9000,באר שבע,בית ספר לילדים מאושפזים,,13,5300,181073.54042700000,574217.27379400004,2014,2015-07,181073.54042700000,574217.27379400004
53994060,222,0,,גן ילדים - גן הדס,Gan Hadas Kindergarten,13,5305,215967.49222700001,640462.23269400001,0,,215967.49222700001,640462.23269400001
