UNIQ_ID,FCODE_TYPE,SETL_CODE,SETL_NAME,NAME,LATIN_NAME,USG_GROUP,USG_CODE,E_ORD,N_ORD,DATA_YEAR,PRDCT_VER,X,Y
51586856,256,7400,נתניה,מגרש חניה,,51,6824,186499.25992700001,695200.54419399996,2014,2015-07,186499.25992700001,695200.54419399996
51584985,256,6500,חדרה,מגרש חניה - מגה בול,,51,6824,191328.87592699999,706943.22689399996,2014,2015-07,191328.87592699999,706943.22689399996
51592064,256,1167,קיסריה,מגרש חניה,,51,6824,190990.93302699999,710715.38689400000,2014,2015-07,190990.93302699999,710715.38689400000
51585329,256,2710,אום אל-פחם,מגרש חניה,,51,6824,214877.41192700001,715540.40929400001,2014,2015-07,214877.41192700001,715540.40929400001
51590092,256,9200,בית שאן,מגרש חניה,,51,6824,247580.61912700001,711154.95589400001,2014,2015-07,247580.61912700001,711154.95589400001
51590248,256,439,שלוחות,מגרש חניה,,51,6824,245470.65272700001,708653.42029399995,2014,2015-07,245470.65272700001,708653.42029399995
51592488,256,7700,עפולה,מגרש חניה,,51,6824,229944.77502700000,725409.10089400003,2014,2015-07,229944.77502700000,725409.10089400003
51585686,256,0,,מגרש חניה,,51,6824,196526.94732700000,656966.10739400005,2014,2015-07,196526.94732700000,656966.10739400005
51585201,256,6100,בני ברק,מגרש חניה,,51,6824,184151.81582700001,667624.38389399997,2014,2015-07,184151.81582700001,667624.38389399997
51586035,256,3000,ירושלים,מגרש חניה,,51,6824,221772.45682699999,632628.78839400003,2014,2015-07,221772.45682699999,632628.78839400003
51585868,256,7000,לוד,מגרש חניה,,51,6824,190691.55502699999,652161.07369400002,2014,2015-07,190691.55502699999,652161.07369400002
51591382,256,8400,רחובות,מגרש חניה,,51,6824,181790.29902700000,645891.36049400002,2014,2015-07,181790.29902700000,645891.36049400002
51586033,256,7900,פתח תקווה,מגרש חניה,,51,6824,190259.37272700001,667675.44559400005,2014,2015-07,190259.37272700001,667675.44559400005
51586878,256,3000,ירושלים,מגרש חניה,,51,6824,219608.99002699999,631703.53889400000,2014,2015-07,219608.99002699999,631703.53889400000
