UNIQ_ID,FCODE_TYPE,SETL_CODE,SETL_NAME,NAME,LATIN_NAME,USG_GROUP,USG_CODE,E_ORD,N_ORD,DATA_YEAR,PRDCT_VER,X,Y
61240935,252,1054,תל שבע,בית ספר - אלאנדלוס,,13,5310,186772.17372699999,573685.66779400001,2014,2015-07,186772.17372699999,573685.66779400001
54452860,252,31,אופקים,בית ספר - מעיינות חיה,,13,5321,163493.25592699999,580544.58809400001,2014,2015-07,163493.25592699999,580544.58809400001
61078796,252,1360,מולדה,בית ספר - אל טורשן,,13,5310,196388.03962699999,573523.16389400000,2014,2015-07,196388.03962699999,573523.16389400000
65106745,252,1161,רהט,גן ילדים,Kindergarten,13,5305,176507.61992699999,590097.00499399996,2014,2015-07,176507.61992699999,590097.00499399996
65106751,252,1368,בני דקלים,בית ספר - תורני נועם,,13,5312,191965.58882700000,602733.71449399996,2014,2015-07,191965.58882700000,602733.71449399996
54446267,252,0,,קרית חינוך שדות נגב,,13,5300,161322.13532700000,593349.44979400001,2014,2015-07,161322.13532700000,593349.44979400001
54447828,252,246,נתיבות,בית ספר - יצחק רבין,Yits'hak Rabin School,13,5310,160336.51952700000,592308.47809400002,2014,2015-07,160336.51952700000,592308.47809400002
54448277,252,31,אופקים,ישיבת - אופקים תורת חיים,,13,5340,164375.45522700000,579844.68059400003,2014,2015-07,164375.45522700000,579844.68059400003
61240967,252,1303,חורה,בית ספר - לחינוך מיוחד,,13,5310,193330.31532699999,579665.31639399996,2014,2015-07,193330.31532699999,579665.31639399996
61240939,252,1161,רהט,בית ספר - אלנור,,13,5330,177612.64732700001,588691.60689399997,2014,2015-07,177612.64732700001,588691.60689399997
60590843,252,598,בית קמה,בית ספר - אזורי ניצני הנגב,,13,5310,177239.28482700000,595218.87069400004,2014,2015-07,177239.28482700000,595218.87069400004
54447990,252,246,נתיבות,"בית ספר - לבנות ע""ש זבולון המר",,13,5332,160103.81662699999,591934.13189399999,2014,2015-07,160103.81662699999,591934.13189399999
54447881,252,1031,שדרות,"בית ספר - אמי""ת",,13,5312,161705.37512700001,604002.06269399996,2014,2015-07,161705.37512700001,604002.06269399996
54447857,252,1031,שדרות,ישיבת - שדרות,,13,5340,161866.37982700000,604332.16659399995,0,,161866.37982700000,604332.16659399995
54446518,252,9000,באר שבע,בית ספר - רננות מזור,,13,5310,180602.03132700000,574047.23629399994,0,,180602.03132700000,574047.23629399994
54452707,252,9000,באר שבע,"קרית החינוך הדתית אמי""ת",,13,5300,179694.52972699999,575003.90189400001,0,,179694.52972699999,575003.90189400001
54449407,252,9000,באר שבע,גן ילדים - גן ספיר,Gan Sappir Kindergarten,13,5305,178896.73412700000,574075.18569399999,0,,178896.73412700000,574075.18569399999
54446610,252,9000,באר שבע,בית אריאל מרכז למדעים,Bet Ari'el Science Centre,13,5300,181369.28242700000,573766.53299400001,0,,181369.28242700000,573766.53299400001
54451475,252,246,נתיבות,ישיבה - בני עקיבא,Bne Akiva Yeshiva,13,5340,160863.17612700001,592854.23619400000,0,,160863.17612700001,592854.23619400000
54449187,252,1031,שדרות,גן ילדים - גן אשכול,,13,5305,162032.10842700000,603702.63509400003,0,,162032.10842700000,603702.63509400003
54452340,252,1031,שדרות,"תיכון מע""ש",Ma'as  High School,13,5300,160730.99612699999,604872.30769399996,0,,160730.99612699999,604872.30769399996
54453049,252,1031,שדרות,ישיבת - לב לדעת,,13,5340,161323.33412700001,604369.42509399995,2014,2015-07,161323.33412700001,604369.42509399995
54450884,252,0,,בית ספר - לבנות אלוני ממרא,,13,5310,211454.30582700000,605620.36129399994,0,,211454.30582700000,605620.36129399994
64763935,252,1031,שדרות,בית ספר - תורני חדש,,13,5312,161224.49962700001,604661.30009399995,0,,161224.49962700001,604661.30009399995
64763948,252,1031,שדרות,גן ילדים - מעונות איילת,,13,5305,160948.73752699999,603901.93989399995,2014,2015-07,160948.73752699999,603901.93989399995
54451430,252,2200,דימונה,"בי""ס שילה",Shilo School,13,5310,202452.11662700001,553457.01569399994,2014,2015-07,202452.11662700001,553457.01569399994
61241020,252,709,תפרח,ישיבת אורחות חיים,Orhot Hayyim Yeshiva,13,5338,169812.30502699999,581852.89439399994,0,,169812.30502699999,581852.89439399994
54452401,252,9000,באר שבע,סמינר תיכון בית יעקב החדש,Tikhon Bet Ya'akov HeHadash Seminary,13,5330,180618.14562699999,574893.18159399997,0,,180618.14562699999,574893.18159399997
54448855,252,9000,באר שבע,ישיבה - משכן מאיר,,13,5340,179979.34202700001,572363.30679399997,0,,179979.34202700001,572363.30679399997
54450042,252,1268,מיתר,גן ילדים - גן עין מור,,13,5305,194293.87402700001,582246.82229399995,0,,194293.87402700001,582246.82229399995
61078795,252,1359,אל סייד,בית ספר - אל סייד א,,13,5310,192342.41002700001,576977.87399400002,0,,192342.41002700001,576977.87399400002
54452607,252,9000,באר שבע,בית ספר - נוה במדבר,,13,5310,178044.53012700001,574739.57429400005,0,,178044.53012700001,574739.57429400005
54447606,252,1286,שגב-שלום,בית ספר - א,,13,5310,184659.74712700001,567455.88959399995,0,,184659.74712700001,567455.88959399995
54452983,252,9000,באר שבע,ישיבת - נתיב השבים,,13,5340,180640.22712699999,573052.00009400002,0,,180640.22712699999,573052.00009400002
54451035,252,9000,באר שבע,בית ספר - אמירים,,13,5310,180875.61332700000,575246.15729400003,0,,180875.61332700000,575246.15729400003
54451454,252,9000,באר שבע,גן ילדים - גן שליו,Gan Slav Kindergarten,13,5305,181786.63142699999,573742.28469400003,0,,181786.63142699999,573742.28469400003
54446725,252,9000,באר שבע,"בית ספר - מקיף ע""ש קוהל",,13,5330,178331.06322700001,573063.10039399995,2014,2015-07,178331.06322700001,573063.10039399995
54447388,252,9000,באר שבע,בית ספר - בר אילן,,13,5310,180256.73502699999,572840.39879400004,2014,2015-07,180256.73502699999,572840.39879400004
54448183,252,9000,באר שבע,בית ספר - נאות לון,,13,5310,177493.79262699999,572805.31619399996,2014,2015-07,177493.79262699999,572805.31619399996
54452803,252,9000,באר שבע,בית ספר - דגניה,,13,5310,181720.78532699999,573186.87129399995,2014,2015-07,181720.78532699999,573186.87129399995
54448627,252,9000,באר שבע,"גן ילדים - רשת גני חב""ד",,13,5305,180125.43582700001,575723.86239400005,2014,2015-07,180125.43582700001,575723.86239400005
54452773,252,0,,בית ספר - לבנות קרית ארבע,,13,5337,211408.84052699999,603939.08299400005,2014,2015-07,211408.84052699999,603939.08299400005
65106760,252,1161,רהט,בית ספר - אבן סינא,,13,5310,176090.88632699999,588289.99469399999,2014,2015-07,176090.88632699999,588289.99469399999
